anunciante,area_privativa,area_total,atualizacao,bairro,banheiros,cidade,cod_imovel,creci,data_publicacao,dce,endereco,garagem,idade_imovel,quartos,suites,url,valor_condominio,valor_imovel,valor_mt2
VISÃO IMÓVEIS LTDA,53,53,2022-07-02,Asa Sul,1,Brasília,2943456378,2554,,,Quadra SHS Quadra 6 0,1,13,1,,/propriedades/localizado-no-coracao-de-bsb-2943456378.html,2185,430.000,
TRK,63,1,2022-05-20,Asa Sul,1,Brasília,2952174458,22784pj,,,QD Shs Quadra 6 Conjunto A,,2021,1,1,/propriedades/seu-espaco-entre-caminhos.-2952174458.html,1674,800.000,
GLADSTONE GOMES - CORRETOR DE IMOVEIS,100,100,2022-06-27,Asa Sul,3,Brasília,2964744071,5710,,,SQS 204 ,1,40,3,1,/propriedades/3qtos-canto-nasc.-vazado-desocupado-2964744071.html,1120,1.050.000,
LAMARTINE IMÓVEIS,30,30,2022-06-28,Asa Sul,1,Brasília,2966644753,9451,,,SGAS 910 ,,1,1,,/propriedades/oportunidade!-apartamento-1-quarto-1-banheiro-2966644753.html,,270.000,
Bordalo Prime,175,175,2022-07-01,Asa Sul,4,Brasília,2955725721,23761,,,Quadra SQS 207,1,31,3,1,/propriedades/vendido-2955725721.html,950,2.200.000,
MARCA IMOBILIÁRIA ,49,49,2022-07-02,Asa Sul,1,Brasília,110297331,6257,,,SHS 02 Bonaparte Hotel Residence,,,1,1,/propriedades/bonaparte-venda-apart-com-varanda-flat-hotel-asa-sul-110297331.html,,320.000,
LIBERTY IMOVEIS,62,62,2022-04-26,Asa Sul,1,Brasília,2943810765,CJ 24105,,,QD Shs Quadra 6,,2010,1,,/propriedades/brasil-21-melia-suites-nascente-mobiliado-2943810765.html,1700,550.000,
JCMAX Empreendimentos Imobiliários,56,56,2022-06-20,Asa Sul,1,Brasília,2964840063,27.779 ,,, SQS 412 Bloco Q,,1,2,,/propriedades/sqs-412-jcmax-vende-2964840063.html,0,489.000.000,
CBL IMÓVEIS,143,143,2022-06-23,Asa Sul,3,Brasília,2957670701,CJ 10075,,,SQS 103 BLOCO B,1,,4,1,/propriedades/sqs-103-maravilhoso-apartamento-todo-reformado!-2957670701.html,1000,1.630.000,
Imobiliária RDL,46,46,2021-12-11,Asa Sul,1,Brasília,2939236479,20807,,,"SHS QUADRA 6 CONJUNTO A BLOCO ""F""",,15,1,1,/propriedades/flat-brasil-21-brasilia-asa-sul-no-pool-proximo-a-2939236479.html,,295.000,
SABACK IMOVEIS,40,40,2022-07-02,Asa Sul,1,Brasília,2966780908,J-3506,,,QUADRA CRS 516 BLOCO C,,,1,,/propriedades/venda-crs-516-sul-2966780908.html,,300.000,
REALIZA CORRETORA DE SEGUROS E IMÓVEIS,63,63,2022-06-20,Asa Sul,1,Brasília,2953420372,23439,,,"SHS Quadra 06 Bloco B, Asa Sul, Brasil 21 Brasil 21",,8,1,,/propriedades/flat-brasil-21-shs-quadra-06-2953420372.html,0,800.000,
LAMARTINE IMÓVEIS,60,60,2022-03-16,Asa Sul,1,Brasília,2959202185,9451,,,SHS Quadra 6 Asa Sul,,1,1,,/propriedades/flat-lindo-reformado-mobiliado-vista-livre-ja-alugado-2959202185.html,,980.000,
Massuh Imóveis,32,32,2022-05-17,Asa Sul,1,Brasília,2958193965,24825,,,"SGAS 910 Temos também:  ÁGUAS CLARAS, ASA SUL, ASA NORTE, GUARA, SUDOESTE, CA, NOROESTE, CRUZEIRO",,13,1,,/propriedades/sgas-910-nascente-segundo-andar-reformado-32-m-2958193965.html,240,295.000,
MM Imóveis,54,54,2022-06-21,Asa Sul,1,Brasília,2962559720,,,,Sqs 415,,20,2,,/propriedades/sqs-415-2-quartos.-vazado-aceita-financiamento-fgts-2962559720.html,410,520.000,
Roberto Gomes Corretor de Imoveis,235,290,2022-06-29,Asa Sul,5,Brasília,2949964160,6563,,,SQS 312,4,4,4,4,/propriedades/sqs-312-predio-novo-lazer-completo-2949964160.html,1900,3.600.000.000,
LAMARTINE IMÓVEIS,160,160,2022-06-27,Asa Sul,3,Brasília,2966615779,9451,,,SQS 304,,1,3,1,/propriedades/imperdivel!-apto-3-quartos-ac-financ.-e-imovel-2966615779.html,,1.699.000,
LAMARTINE IMÓVEIS,80,80,2021-10-05,Asa Sul,2,Brasília,2953715598,9451,,,SQS 407,,1,3,,/propriedades/oportunidade!-apto-3-quartos-ac-financ-e-fgts-2953715598.html,,620.000,
JOSI SANTOS,40,40,2022-06-01,Asa Sul,1,Brasília,2964022793,26032,,,SCES TRECHO 4 BRISAS DO LAGO,1,10,1,,/propriedades/vendo-lindo-apto.-no-brisas-do-lago-40-m.-r$780-mil-2964022793.html,800,780.000,
Bordalo Prime,150,172,2022-07-01,Asa Sul,3,Brasília,2941385513,23761,,,Quadra SQS 109,2,,3,1,/propriedades/vendido-2941385513.html,1047,1.350.000,
VISÃO IMÓVEIS LTDA,80,80,2022-07-02,Asa Sul,1,Brasília,2963316154,2554,,,Quadra SQS 405 Bloco V 0,,32,2,,/propriedades/apartamento-com-2-dormitorios-a-venda-79-m-sup2--por-2963316154.html,8,575.000,
Unique Imóveis,34,34,2022-03-16,Asa Sul,,Brasília,2957697431,18220,,,Quadra SQS 409 Bloco B,,,1,,/propriedades/quadra-sqs-409-bloco-b-2957697431.html,,299.900,
VISÃO IMÓVEIS LTDA,44,44,2022-07-02,Asa Sul,1,Brasília,2943456372,2554,,,Quadra SHS Quadra 6 0,1,13,1,,/propriedades/localizacao-privilegiada!-2943456372.html,1734,350.000,
ELO IMOVEIS,44,44,2022-07-01,Asa Sul,1,Brasília,2964242855,,,,Quadra SQS 415 Bloco M 0,,,2,,/propriedades/sqs-415-bloco-m-apartamento-com-2-dormitorios-a-2964242855.html,517,450.000,
KR STATE ,75,75,2022-06-27,Asa Sul,2,Brasília,2966630156,cj12180-DF,,,SQS 407,1,1,3,,/propriedades/sqs-407-vazado-vista-livre-98135-6002-2966630156.html,,729.000,
MAGDA CORRETORA DE IMÓVEIS,55,67,2022-04-07,Asa Sul,1,Brasília,2955683543,15787,,,Sqs 410 ,,30,2,,/propriedades/otimo-apt-de-dois-quartos-vazado-segundo-andar.-2955683543.html,,480.000,
IMOBILIÁRIA NOBLE,110,110,2022-06-27,Asa Sul,1,Brasília,2966446335,23545 J,,,SQS 215 2º andar,,40,3,1,/propriedades/apto-3-quartos-vazado-na-asa-sul-2966446335.html,,995.000,
 Imobplace Corretores Associados,64,58,2022-06-29,Asa Sul,1,Brasília,2965929901,,,,SQS 409 Bloco S ,,122,2,,/propriedades/apartamento-a-venda-na-asa-sul-2965929901.html,350,570.000,
OPortunity Imob,130,130,2022-06-14,Asa Sul,2,Brasília,2958136948,27.276,,,SQS 107,,40,3,,/propriedades/sqs-107-apartamento-a-venda-asa-sul-original-2958136948.html,,1.180.000,
 FC Consultor Imobiliário ,136,180,2022-01-05,Asa Sul,3,Brasília,2960983591,16.436,,,Sqs 109,1,1,3,1,/propriedades/03-quartos-nascente-reformado-linda-vista-uma-vaga!-2960983591.html,,1.350.000,
ACBARBOSA CONSULTORIA DE IMÓVEIS,110,110,2022-06-30,Asa Sul,3,Brasília,2964428827,25811,,,SQS 303 1° ANDAR,1,38,3,1,/propriedades/o-seu-apartamento-em-asa-sul-quadra-303-2964428827.html,950,1.370.000,
REMAX PRIME,65,65,2022-07-02,Asa Sul,2,Brasília,2965415680,7655,,,Quadra SQS 410 Bloco J 0,,,2,1,/propriedades/sqs-410-apartamento-com-2-dormitorios-a-venda-54-2965415680.html,382,499.000,
Malta Imóveis,96,96,2022-07-02,Asa Sul,2,Brasília,2963307067,26114,,,Quadra SQS 103 0,,,2,,/propriedades/apartamento-com-2-dormitorios-a-venda-95-m-sup2--por-2963307067.html,0,1.050.000,
SUPREMA IMOBILIARIA,112,112,2022-07-01,Asa Sul,,Brasília,2935415912,9060,,,SQS 408 112 M² PRIVATIVOS 0,,,3,,/propriedades/sqs-408-asa-sul-apartamento-com-112-m-sup2--uteis-2935415912.html,460,870.000,
Daniele Marsicano,165,165,2022-05-23,Asa Sul,3,Brasília,2964582850,11.331,,,SQS,1,30,3,1,/propriedades/sqs-215-vendido-tenho-outras-opc-es-2964582850.html,1500,1.790.000,
INVEST FLAT,41,41,2022-07-02,Asa Sul,1,Brasília,2947074533,21229,,,SCES Trecho 4,1,,1,,/propriedades/flat-mobiliado-de-41-m-sup2--para-venda-no-ed.-lake-2947074533.html,,520.000,
Digito Imóveis,30,30,2022-06-02,Asa Sul,1,Brasília,2962508003,26648,,,"Quadra 910, Asa Sul Edificio Mix Park Sul",,1,1,1,/propriedades/vendo-excelente-kit-asa-sul-edificio-mix-park-sul-2962508003.html,250,200.000,
BSB Netimóveis,35,35,2022-05-18,Asa Sul,1,Brasília,2955905019,5542j,,,BRASIL 21 - HOTEL MELIA - VISTA LIVRE,,,1,,/propriedades/brasil-21-hotel-melia-vista-livre-2955905019.html,1258,335.000,
TRK,209,330,2022-05-19,Asa Sul,4,Brasília,2958862971,22784pj,,,QD SQS 313,2,52,4,1,/propriedades/sinta-se-em-casa-mas-tire-os-sapatos-antes-de-2958862971.html,1745,3.000.000,
Massuh Imóveis,69,69,2022-05-17,Asa Sul,1,Brasília,2958297375,24825,,,SQS 414,,13,3,,/propriedades/sqs-414-vazado-armarios-planejados-arborizado-2958297375.html,354,660.000,
Massuh Imóveis,117,117,2022-06-08,Asa Sul,3,Brasília,2963435004,24825,,,QUADRA SQS 304,,13,3,,/propriedades/sqs-304-andar-alto-reformado-vista-livre-sala-2963435004.html,1200,1.390.000,
3A imobiliária,107,107,2022-06-30,Asa Sul,2,Brasília,2963871390,26907,,,SQS 113,1,,2,,/propriedades/apartamento-a-venda-na-asa-sul-2963871390.html,,1.230.000,
ARMANDO IMOVEIS,55,55,2022-06-22,Asa Sul,1,Brasília,2966445102,J 23543,,,Quadra SQS 409 Bloco L ,,,2,,/propriedades/apartamento-2-quartos-1-andar-para-venda-asa-sul-2966445102.html,330,530.000,
RAGHED NASER ,53,53,2022-06-09,Asa Sul,1,Brasília,2957935469,18485,,,"SHS 06, Melia Brasil 21 SHS 06, Melia Brasil 21",,10,1,1,/propriedades/excelente-oportunidade-com-excelente-rentabilidade-e-2957935469.html,,400.000,
LAMARTINE IMÓVEIS,73,73,2022-03-07,Asa Sul,2,Brasília,2960341901,9451,,,SQS 408,,1,2,,/propriedades/oportunidade!-apto-2-qtos-ac-financ-e-fgts-2960341901.html,,530.000,
LEONAM FURTADO E CORRETORES,438,438,2022-05-20,Asa Sul,5,Brasília,111436518,9419,,,QUADRA SQS 312 BLOCO E,5,,4,4,/propriedades/sqs-312-bloco-e-cap-ferrat-canto-nova-faca-seu-projeto-111436518.html,3,6.600.000,
KR STATE ,48,48,2022-03-16,Asa Sul,1,Brasília,2963432806,cj12180-DF,,,SCES TRECHO 4,1,1,1,,/propriedades/oportunidade-brisas-do-lago-98135-6002-2963432806.html,,660.000,
Ferola Sede Asa Sul 10,98,98,2022-06-20,Asa Sul,2,Brasília,2963314830,CJ 11476,,,SQS 411 Bloco I,1,30,3,1,/propriedades/sqs-411-3-quartos-elevador-e-garagem-99609-1012-2963314830.html,777,970.000,
BLOCO IMOBILIARIA,136,136,2022-06-06,Asa Sul,3,Brasília,2964534665,25854,,,Qd Sqs 109 Bloco E,1,,3,1,/propriedades/apartamento-sqs-109-3-quartos-1-vaga-asa-sul-2964534665.html,901,1.550.000,
SHEILA SIMÃO CORRETORA DE IMOVEIS,57,57,2022-04-19,Asa Sul,1,Brasília,2964392346,,,,CRS Quadra 505 Bloco A,,15,2,,/propriedades/crs-505-asa-sul-residencial-2-quartos-varanda-2964392346.html,250,449.000,
YANI NETIMÓVEIS,47,47,2022-06-28,Asa Sul,1,Brasília,2964540231,19568,,,CRS 505 Bloco A,1,,1,,/propriedades/apartamento-a-venda-na-asa-sul-2964540231.html,350,350.000,
LOPES IMÓVEIS,143,143,2022-04-02,Asa Sul,3,Brasília,2951733233,26049,,,SQS 315,1,30,3,1,/propriedades/sqs-315-apto-de-canto-reformado-vazado-vista-livre!-2951733233.html,1000,1.549.000,
Das Haus Negócios Imobiliários,60,99,2022-03-16,Asa Sul,1,Brasília,2946140394,14451,,,SHS Quadra 6 conjunto A,,8,1,1,/propriedades/melia-brasil-21-shas-qd-06-apt-mobiliado-de-1-2946140394.html,,2,
SIMONE LOPES,56,56,2021-08-30,Asa Sul,1,Brasília,2956964208,26049,,,SQS 212,,20,1,,/propriedades/sqs-212-andar-alto-vista-livre!-2956964208.html,355,490.000,
Massuh Imóveis,90,90,2022-06-08,Asa Sul,1,Brasília,2964404570,24825,,,QUADRA SQS 108,,13,2,,/propriedades/sqs-108-perpendicular-andar-alto-vista-livre-2964404570.html,1000,890.000,
ABADIA BAIAO IMOVEIS,98,147,2022-06-27,Asa Sul,2,Brasília,2960293657,9996,,,SQS 411,1,17,3,1,/propriedades/sqs-411-tres-quartos-suite-elevador-vazado-garagem!-2960293657.html,,960.000,
CONDE IMÓVEIS,110,110,2022-07-02,Asa Sul,3,Brasília,2964960556,PJ 11001,,,Quadra SQS 303 1,1,,3,1,/propriedades/sqs-303-original-nascente-vazado-1-andar-2964960556.html,1040,1.320.000,
OPortunity Imob,134,150,2022-03-03,Asa Sul,4,Brasília,2958136871,27.276,,,SQS 215 bloco B,1,12,3,1,/propriedades/sqs-215-3-quartos-reformadissimo-2958136871.html,920,1.650.000,
Massuh Imóveis,53,53,2022-07-02,Asa Sul,2,Brasília,2965876428,24825,,,QUADRA SQS 415,,,2,,/propriedades/sqs-415-02-quartos-01-suite-armarios-embutidos-2965876428.html,390,540.000,
Futura Negócios imobiliários ,42,42,2022-07-01,Asa Sul,1,Brasília,2953863292,24892,,,Quadra SHS Quadra 6 6,,,1,,/propriedades/excelente-flat-100-mobiliado-no-complexo-do-brasil-2953863292.html,1000,340.000,
Leonardo Miranda,148,154,2022-06-02,Asa Sul,3,Brasília,2962339038,27207,,,sqs 306 1,,20,3,1,/propriedades/sqs-306-vista-livre-quadra-tranquila-otima-2962339038.html,1,1.540.000,
Estilo Imóveis,61,61,2022-06-14,Asa Sul,1,Brasília,2952785592,11313,,,SHS Qd 6 bloco D,,5,1,1,/propriedades/flat-melia-preco-ocasiao!-2952785592.html,1590,415.000,
Massuh Imóveis,78,78,2022-05-17,Asa Sul,2,Brasília,2960368230,24825,,,QUADRA SQS 412,,13,3,1,/propriedades/sqs-412-3-quartos-suite-totalmente-reformado-2960368230.html,550,858.000,
Newcore ,52,65,2022-07-02,Asa Sul,1,Brasília,2966727902,,,,"Quadra CRS 515 Bloco B, 100",,5,2,,/propriedades/apartamento-no-res.-green-field-com-2-dorm-e-52-m-asa-2966727902.html,245,354.030,
IMOBILIÁRIA NOBLE,105,105,2022-06-09,Asa Sul,1,Brasília,2963391775,23545 J,,,SQS 307 BLOCO E 2º ANDAR,1,20,3,1,/propriedades/asa-sul-sqs-307-3-qts-sendo-1-suite-garagem-2963391775.html,900,1.230.000,
Abdala Soluções Imobiliárias,64,64,2022-06-28,Asa Sul,1,Brasília,2960830628,CJ 16964,,,SCES Trecho 4,1,,1,1,/propriedades/apartamento-a-venda-na-asa-sul-2960830628.html,1300,1.500.000,
PILOTIS IMOBILIÁRIA,100,100,2022-06-24,Asa Sul,2,Brasília,2966494613,22309JDF,,,Sqs 210 ,1,,3,1,/propriedades/oportunidade-na-asa-norte-2966494613.html,930,1.250.000,
wilerroger,85,85,2022-06-04,Asa Sul,2,Brasília,2965936449,,,,Asa Sul SQS 311,,46,2,,/propriedades/apartamento-reformado-na-asa-sul-2965936449.html,1150,990.000,
LAMARTINE IMÓVEIS,160,160,2022-03-16,Asa Sul,4,Brasília,2954732670,9451,,,SQS 308,1,1,3,1,/propriedades/imperdivel!-apto-3-quartos-vazado-ac-financiamento-2954732670.html,,2.000.000,
IMOBILIÁRIA NOBLE,178,178,2022-05-09,Asa Sul,2,Brasília,2963230295,23545 J,,,SQS 106 BLOCO C ASA SUL,,40,3,,/propriedades/sqs-106-178-m-sup2--dce-andar-alto-de-canto-2963230295.html,,1.590.000,
BRASILIS NETIMÓVEIS,34,71,2022-06-23,Asa Sul,1,Brasília,2966001956,23.649 PJ,,,Meliá Brasil 21,,19,1,1,/propriedades/melia-brasil-21-2966001956.html,1646,330.000,
Massuh Imóveis,42,42,2022-05-17,Asa Sul,1,Brasília,2962039129,24825,,,SHS TRYP CONVENTION Temos Também:  ASA NORTE ASA SUL SUDOESTE,,13,1,,/propriedades/shs-convention-brasil-xxi-flat-mobiliado-2962039129.html,1000,340.000,
Massuh Imóveis,100,100,2022-05-17,Asa Sul,2,Brasília,2961999261,24825,,,QUADRA SQS 108,,13,3,,/propriedades/sqs-108-nascente-andar-alto-reformado-suite-2961999261.html,750,1.400.000,
Márcia Azevedo - Corretora de Imóveis,65,65,2022-05-27,Asa Sul,1,Brasília,2956565515,13612,,,"St. de Clubes Esportivos Sul Trecho 4 Lote 5 - Brasília, DF",1,7,1,1,/propriedades/venda-brisas-do-lago-vista-para-o-lago-2956565515.html,,1.150.000,
61 IMÓVEIS - NETIMÓVEIS,162,162,2022-07-02,Asa Sul,,Brasília,2966183710,21418,,,Quadra SQS 216 Bloco K,1,,3,1,/propriedades/quadra-sqs-216-bloco-k-2966183710.html,1540,1.900.000,
YANI NETIMÓVEIS,47,47,2022-06-28,Asa Sul,1,Brasília,2964540231,19568,,,CRS 505 Bloco A,1,,1,,/propriedades/apartamento-a-venda-na-asa-sul-2964540231.html,350,350.000,
CBL IMÓVEIS,29,29,2022-06-23,Asa Sul,1,Brasília,111292687,CJ 10075,,,SGAS 910,,,1,1,/propriedades/sgas-910-excelente-investimento-02-quitinetes-111292687.html,300,245.000,
THAIS IMOBILIÁRIA VENDAS,58,60,2022-07-01,Asa Sul,1,Brasília,2966506906,,,,Quadra SQS 407 Bloco J 101,1,,2,,/propriedades/apartamento-vazado-e-reformado-na-407-sul!-2966506906.html,580,625.000,
REALIZA CORRETORA DE SEGUROS E IMÓVEIS,63,63,2022-06-20,Asa Sul,1,Brasília,2953420372,23439,,,"SHS Quadra 06 Bloco B, Asa Sul, Brasil 21 Brasil 21",,8,1,,/propriedades/flat-brasil-21-shs-quadra-06-2953420372.html,0,800.000,
LAMARTINE IMÓVEIS,96,96,2022-03-16,Asa Sul,2,Brasília,2940351781,9451,,,SQS 414,,1,3,,/propriedades/otimo-3-qts-vista-livre-vazado-com-elevador-ac-2940351781.html,450,705.000,
LAMARTINE IMÓVEIS,68,68,2021-10-13,Asa Sul,2,Brasília,2958440238,9451,,,SQS 404 Asa Sul,1,1,3,,/propriedades/oportunidade!-apto-3-quartos-elevador-e-garagem-ac-2958440238.html,,790.000,
Massuh Imóveis,26,26,2022-05-17,Asa Sul,1,Brasília,2961995076,24825,,,QUADRA SEPS 713/913,1,13,1,,/propriedades/golden-place-perpendicular-andar-alto-mobiliado-2961995076.html,265,310.000,
SUPREMA IMOBILIARIA,125,125,2022-07-01,Asa Sul,2,Brasília,2965565714,9060,,,QUADRA SHIGS 714 BLOCO M,,,3,1,/propriedades/vendo-apartamento-quadra-shigs-714-asa-sul-2965565714.html,,1.180.000,
MM Imóveis,110,110,2022-06-21,Asa Sul,3,Brasília,2965102092,,,,Sqs 303,1,20,3,1,/propriedades/sqs-303-3-quartos-suite-dce-garagem-vazado-vista-livre-2965102092.html,1040,1.280.000,
LIBERTY IMOVEIS,62,62,2022-04-26,Asa Sul,1,Brasília,2943810765,CJ 24105,,,QD Shs Quadra 6,,2010,1,,/propriedades/brasil-21-melia-suites-nascente-mobiliado-2943810765.html,1700,550.000,
LOPES IMÓVEIS,182,192,2022-03-16,Asa Sul,3,Brasília,2957131667,26049,,,SQS 206 BLOCO E,1,30,4,,/propriedades/sqs-206-04-qtos-vazado-vista-livre-2957131667.html,,1.890.000,
Cleydson Vieira Corretor de Imoveis,154,170,2022-06-20,Asa Sul,3,Brasília,2963427003,19608,,,SQS 306 SQS 306,,8,3,1,/propriedades/vendo-sqs-306-3qts-1-suite-2963427003.html,1250,1.500.000,
Evandro Miranda Imóveis ,28,30,2022-06-29,Asa Sul,1,Brasília,2965103149,13538-DF,,,SEPS 713/913 CANTO ,1,1,1,,/propriedades/seps-713-913-condominio-golden-place-kitnet-1-2965103149.html,299,356.000,
61 IMÓVEIS - NETIMÓVEIS,26,27,2022-07-02,Asa Sul,,Brasília,2960119906,21418,,,SHS Quadra 4,,,1,1,/propriedades/shs-quadra-4-2960119906.html,,270.000,
Abadia Imoveis,200,200,2022-07-01,Asa Sul,,Brasília,2956083426,cj8538 DF,,,Quadra SQS 208,,,4,,/propriedades/-sqs-208-4-qtos-2956083426.html,,2.650.000,
OMNI CONSULTORIA IMOBILIARIA LTDA,112,135,2022-05-21,Asa Sul,3,Brasília,2963559696,1879,,,"SQS 102,  BLOCO D 5º andar",1,32,3,1,/propriedades/sqs-102-bloco-d-5-andar.-oportunidade-localizacao-2963559696.html,1150,1.350.000,
MM Imóveis,162,162,2022-06-21,Asa Sul,3,Brasília,2966235473,,,,Sqs 216,1,25,3,1,/propriedades/sqs-216.-apartamento-vazado-com-varanda-3-quartos-2966235473.html,1540,1.940.000,
Abdala Soluções Imobiliárias,26,26,2022-05-18,Asa Sul,1,Brasília,2958480654,CJ 16964,,,SGAS 910,,,1,1,/propriedades/kit-totalmente-reformada!-98407-9482-2958480654.html,350,295.000,
CARNEIRO CORRETOR DE IMÓVEIS,140,177,2022-03-26,Asa Sul,3,Brasília,2963755946,17561,,,SQS 304 BLOCO K,,50,3,1,/propriedades/reformado-arquiteto-vazado-vista-livre-sexto-2963755946.html,,1.700.000,
PILOTIS IMOBILIÁRIA,45,45,2022-03-17,Asa Sul,1,Brasília,2960414595,22309JDF,,,Sqs 415 ,,,2,,/propriedades/sqs-415-asa-sul-2960414595.html,514,495.000,
Massuh Imóveis,50,50,2022-05-17,Asa Sul,1,Brasília,2960663229,24825,,,QUADRA EQS 414/415,1,13,1,,/propriedades/brisas-do-lago-perpendicular-andar-alto-2960663229.html,1200,695.000,
SIMONE LOPES,219,333,2022-06-13,Asa Sul,3,Brasília,2965079765,26049,,,SQS 315,2,20,4,1,/propriedades/sqs-315-de-canto-nascente-vista-livre-02-vagas-soltas-2965079765.html,2068,2.200.000,
D&Cimobonline,107,170,2022-06-08,Asa Sul,3,Brasília,2957689825,10824,,,SQS 116 ASA SUL,1,30,3,1,/propriedades/imperdivel-sqs-116-excelente-apartamento-107-2957689825.html,1045,1.280.000,
Gustavo Lopes,158,180,2022-07-02,Asa Sul,4,Brasília,2965582896,25909,,,Sqs 114  Asa sul ,1,25,4,1,/propriedades/sqs-114-3-quartos-158-m-sup2--excelente-opcao!-2965582896.html,1550,6.500,
 FC Consultor Imobiliário ,90,90,2022-03-17,Asa Sul,3,Brasília,2960239554,16.436,,,Sqs 404,,25,3,1,/propriedades/03-quartos-com-armarios-vazado-com-suite!-2960239554.html,,790.000,
ALDEIA CONSTRUTORA E IMOBILIARIA LTDA,110,110,2022-06-17,Asa Sul,1,Brasília,2964994526,4846pj,,,SQS 114 Bloco C,1,,2,1,/propriedades/vista-livre-2964994526.html,1700,1.390.000,
GERA IMOVEIS,28,28,2022-06-09,Asa Sul,1,Brasília,2964396701,,,,910 SUL,,10,1,,/propriedades/kit-mix-park-sul-reformada-e-mobiliada.-terrea-rs-2964396701.html,,270.000,
Malta Imóveis,96,96,2022-07-02,Asa Sul,2,Brasília,2963307067,26114,,,Quadra SQS 103 0,,,2,,/propriedades/apartamento-com-2-dormitorios-a-venda-95-m-sup2--por-2963307067.html,0,1.050.000,
VISÃO IMÓVEIS LTDA,60,60,2022-07-02,Asa Sul,1,Brasília,2966461135,2554,,,Quadra SQS 410 Bloco J 301,,22,2,,/propriedades/apartamento-com-2-dormitorios-a-venda-60-m-sup2--por-2966461135.html,380,610.000,
COEMI IMÓVEIS.,97,97,2022-07-02,Asa Sul,2,Brasília,2966574085,3545,,,Quadra SQS 202 10,,22,2,,/propriedades/sqs-202-apartamento-de-2-quartos-a-venda-asa-sul-2966574085.html,0,970.000,
Das Haus Negócios Imobiliários,254,367,2022-03-15,Asa Sul,4,Brasília,2948053967,14451,,,SQS 207 Bloco K,1,40,4,1,/propriedades/sqs-207-4-qts-c-suite-254-m-sup2--nascente-2948053967.html,1100,1,
JBF - CONSULTORIA IMOBILIARIA,92,92,2022-06-29,Asa Sul,2,Brasília,2965452745,4789,,,SQS 415,,1,3,,/propriedades/sqs-415-2-andar-vazado-otima-planta-3-quartos-2965452745.html,400,725.000,
Allure Imobiliária,102,102,2022-07-02,Asa Sul,2,Brasília,2933117452,18340-DF,,,QUADRA SQS 204,1,,3,,/propriedades/204-3-quartos-venda-ou-aluguel-2933117452.html,1000,1.175.000,
Arbo ll,26,57,2022-06-22,Asa Sul,1,Brasília,2964804180,,,,SEPS 713 913 405,1,,1,1,/propriedades/kitnet-a-venda-asa-sul-brasilia-df-2964804180.html,,300.000,
SW Imóveis,98,148,2022-06-25,Asa Sul,2,Brasília,2964313021,22353,,,SQS 103,1,51,2,,/propriedades/apartamento-vazado-duplex-com-vaga-subsolo-asa-sul-qd-2964313021.html,1030,942.000,
SUPREMA IMOBILIARIA,56,56,2022-07-01,Asa Sul,1,Brasília,2964770304,9060,,,QUADRA SQS 412,,,2,,/propriedades/excelente-apartamento-na-sqs-412-desocupado-2-quartos-2964770304.html,,439.000,
Bordalo Prime,168,168,2022-07-01,Asa Sul,3,Brasília,2934712642,23761,,,Quadra SQS 203,1,20,3,1,/propriedades/reformado-2934712642.html,1630,1.600.000,
3A imobiliária,107,107,2022-06-30,Asa Sul,2,Brasília,2963871390,26907,,,SQS 113,1,,2,,/propriedades/apartamento-a-venda-na-asa-sul-2963871390.html,,1.230.000,
Ariete Ribas,52,52,2022-06-18,Asa Sul,1,Brasília,2966140903,25093,,,SQS 413,,,2,,/propriedades/sqs-413-super-reformado-parte-eletrica-e-hidraulica-2966140903.html,350,450.000,
OPortunity Imob,130,130,2022-06-14,Asa Sul,2,Brasília,2958136948,27.276,,,SQS 107,,40,3,,/propriedades/sqs-107-apartamento-a-venda-asa-sul-original-2958136948.html,,1.180.000,
BRASILIS NETIMÓVEIS,42,42,2022-07-02,Asa Sul,1,Brasília,2965649663,23.649 PJ,,,Asa Sul - Super Arborizado e Próximo a tudo,,,1,,/propriedades/asa-sul-super-arborizado-e-proximo-a-tudo-2965649663.html,,420.000,
Massuh Imóveis,50,50,2022-07-01,Asa Sul,1,Brasília,2965150176,24825,,,QUADRA SQS 413,,,2,,/propriedades/asa-sul-sqs-413-andar-baixo-vista-livre-2965150176.html,,400.000,
FORT IMOBI SOLUCOES IMOBILIARIAS LTDA,109,109,2022-05-17,Asa Sul,3,Brasília,2959723100,,,,SQS 206,1,15,3,1,/propriedades/sqs-206-apartamento-desocupado-2959723100.html,1070,1.190.000,
RE/MAX CAPITAL,43,43,2022-07-01,Asa Sul,1,Brasília,2966319460,24523J,,,Quadra SQS 411 Bloco N 201,,,2,,/propriedades/sqs-411-apartamento-de-2-quartos-asa-sul-2966319460.html,510,469.000,
Eduardo Rader,62,62,2022-05-20,Asa Sul,2,Brasília,2965490492,,,,SQS 414 Bloco I,,20,3,1,/propriedades/sqs-414-bloco-i-2965490492.html,406,695.000,
Frederico Oliveira Gotti,60,62,2022-06-23,Asa Sul,2,Brasília,2966234021,,,,SQS 408 Bl. C,,60,2,1,/propriedades/408-sul-2-quart-1-revert-suite-refor-2966234021.html,,630.000,
danifmorato,115,126,2022-06-12,Asa Sul,3,Brasília,2965981810,10100,,,Asa Sul SQS 102,1,1,3,1,/propriedades/lindo-novo-e-completo!-2965981810.html,900,1.650.000,
